,Name,Height,CO2,Pollution,Crown_height,Crown_width,Canopy,Leaf_area,Leaf_biomass,circoscrizione
5374,Celtis australis,6.0,1.1,136.3,1.8,7.0,38.5,94.0,5.5,CENTRO STORICO PIEDICASTELLO
3265,Celtis australis,14.0,2.2,695.1,4.2,12.0,113.1,479.1,28.2,CENTRO STORICO PIEDICASTELLO
2017,Celtis australis,8.3,1.3,123.4,2.5,6.7,35.2,85.1,5.0,S.GIUSEPPE-S.CHIARA
3267,Celtis australis,14.0,2.2,535.3,4.2,12.0,113.1,369.0,21.8,CENTRO STORICO PIEDICASTELLO
2521,Celtis australis,7.0,0.8,28.5,2.1,4.0,12.6,19.6,1.2,CENTRO STORICO PIEDICASTELLO
2520,Celtis australis,20.0,1.3,74.3,6.0,4.0,12.6,51.2,3.0,OLTREFERSINA
2519,Celtis australis,12.0,1.2,327.5,3.6,10.0,78.5,225.8,13.3,OLTREFERSINA
2518,Celtis australis,10.0,1.2,280.8,3.0,9.0,63.6,193.6,11.4,OLTREFERSINA
2517,Celtis australis,10.0,1.2,280.8,3.0,9.0,63.6,193.6,11.4,OLTREFERSINA
3351,Celtis australis,15.0,1.9,459.9,4.5,11.0,95.0,317.1,18.7,CENTRO STORICO PIEDICASTELLO
2453,Celtis australis,12.0,1.6,256.8,3.6,8.0,50.3,177.0,10.4,CENTRO STORICO PIEDICASTELLO
3350,Celtis australis,13.0,2.0,620.0,3.9,12.0,113.1,427.4,25.2,CENTRO STORICO PIEDICASTELLO
2454,Celtis australis,12.0,1.6,476.0,3.6,11.0,95.0,328.2,19.3,CENTRO STORICO PIEDICASTELLO
2455,Celtis australis,12.0,1.6,287.6,3.6,8.0,50.3,198.2,11.7,S.GIUSEPPE-S.CHIARA
2459,Celtis australis,17.0,1.8,512.3,5.1,9.0,63.6,353.1,20.8,CENTRO STORICO PIEDICASTELLO
2460,Celtis australis,12.0,1.8,575.0,3.6,11.0,95.0,396.4,23.4,CENTRO STORICO PIEDICASTELLO
2461,Celtis australis,18.0,0.8,662.5,5.4,12.0,113.1,456.7,26.9,CENTRO STORICO PIEDICASTELLO
1683,Celtis australis,5.0,0.8,50.8,1.5,5.0,19.6,35.0,2.1,OLTREFERSINA
1660,Celtis australis,5.0,0.9,32.6,1.5,4.0,12.6,22.4,1.3,OLTREFERSINA
1655,Celtis australis,13.0,1.8,629.9,3.9,12.0,113.1,434.2,25.6,OLTREFERSINA
1654,Celtis australis,12.0,1.8,514.9,3.6,12.0,113.1,355.0,20.9,OLTREFERSINA
1653,Celtis australis,13.0,1.8,629.9,3.9,12.0,113.1,434.2,25.6,OLTREFERSINA
1652,Celtis australis,12.5,1.8,498.7,3.8,11.0,95.0,343.7,20.3,OLTREFERSINA
1644,Celtis australis,15.0,1.9,579.5,4.5,12.0,113.1,399.4,23.5,CENTRO STORICO PIEDICASTELLO
1637,Celtis australis,6.0,1.0,89.5,1.8,6.0,28.3,61.7,3.6,ARGENTARIO
1601,Celtis australis,8.0,0.8,80.3,2.4,6.0,28.3,55.4,3.3,MEANO
1600,Celtis australis,8.0,1.1,204.5,2.4,8.0,50.3,141.0,8.3,MEANO
1599,Celtis australis,8.0,1.1,157.5,2.4,8.0,50.3,108.6,6.4,MEANO
1597,Celtis australis,7.0,0.9,90.3,2.1,6.0,28.3,62.3,3.7,ARGENTARIO
1596,Celtis australis,8.0,1.2,106.3,2.4,6.0,28.3,73.2,4.3,ARGENTARIO
1595,Celtis australis,8.0,1.2,109.2,2.4,6.0,28.3,75.3,4.4,ARGENTARIO
1594,Celtis australis,10.0,1.3,240.6,3.0,8.0,50.3,165.8,9.8,ARGENTARIO
3349,Celtis australis,13.0,2.0,695.2,3.9,12.5,122.7,479.2,28.2,CENTRO STORICO PIEDICASTELLO
3352,Celtis australis,20.0,2.0,526.6,6.0,12.0,113.1,363.0,21.4,OLTREFERSINA
3348,Celtis australis,15.0,2.1,709.9,4.5,12.5,122.7,489.4,28.8,CENTRO STORICO PIEDICASTELLO
3353,Celtis australis,8.0,1.0,65.1,2.4,5.5,23.8,44.9,2.6,OLTREFERSINA
3355,Celtis australis,15.0,1.9,541.8,4.5,12.0,113.1,373.5,22.0,OLTREFERSINA
3375,Celtis australis,6.0,0.9,71.4,1.8,6.0,28.3,49.2,2.9,S.GIUSEPPE-S.CHIARA
3374,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,S.GIUSEPPE-S.CHIARA
3373,Celtis australis,8.3,1.3,132.0,2.5,6.7,35.2,91.0,5.4,CENTRO STORICO PIEDICASTELLO
3372,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,CENTRO STORICO PIEDICASTELLO
3266,Celtis australis,14.0,2.1,678.3,4.2,12.0,113.1,467.6,27.6,CENTRO STORICO PIEDICASTELLO
3370,Celtis australis,5.0,0.8,39.1,1.5,5.0,19.6,27.0,1.6,S.GIUSEPPE-S.CHIARA
3369,Celtis australis,5.0,0.8,50.8,1.5,5.0,19.6,35.0,2.1,S.GIUSEPPE-S.CHIARA
3368,Celtis australis,6.0,1.0,87.9,1.8,6.0,28.3,60.6,3.6,S.GIUSEPPE-S.CHIARA
3366,Celtis australis,6.0,1.2,96.8,1.8,6.0,28.3,66.8,3.9,CENTRO STORICO PIEDICASTELLO
3365,Celtis australis,6.0,1.0,84.4,1.8,6.0,28.3,58.2,3.4,CENTRO STORICO PIEDICASTELLO
3364,Celtis australis,4.5,0.8,26.8,1.3,4.0,12.6,18.5,1.1,CENTRO STORICO PIEDICASTELLO
3363,Celtis australis,4.5,0.8,30.3,1.3,4.0,12.6,20.9,1.2,OLTREFERSINA
3362,Celtis australis,4.5,0.8,30.3,1.3,4.0,12.6,20.9,1.2,OLTREFERSINA
3361,Celtis australis,4.5,0.9,29.8,1.3,4.0,12.6,20.5,1.2,OLTREFERSINA
3360,Celtis australis,4.5,0.8,28.9,1.3,4.0,12.6,19.9,1.2,OLTREFERSINA
1745,Celtis australis,16.0,1.8,510.4,4.8,10.0,78.5,351.9,20.7,CENTRO STORICO PIEDICASTELLO
1744,Celtis australis,18.0,0.8,745.7,5.4,11.0,95.0,514.0,30.3,CENTRO STORICO PIEDICASTELLO
1743,Celtis australis,15.0,2.0,365.2,4.5,9.0,63.6,251.8,14.8,CENTRO STORICO PIEDICASTELLO
1742,Celtis australis,15.0,1.8,364.0,4.5,8.0,50.3,251.0,14.8,CENTRO STORICO PIEDICASTELLO
1739,Celtis australis,14.0,2.2,180.2,4.2,6.0,28.3,124.2,7.3,CENTRO STORICO PIEDICASTELLO
1738,Celtis australis,14.0,1.2,94.9,4.2,4.0,12.6,65.4,3.9,CENTRO STORICO PIEDICASTELLO
3359,Celtis australis,6.0,1.0,77.8,1.8,6.0,28.3,53.6,3.2,OLTREFERSINA
3358,Celtis australis,15.0,1.9,654.7,4.5,12.0,113.1,451.3,26.6,CENTRO STORICO PIEDICASTELLO
1688,Celtis australis,4.0,0.7,25.8,1.2,4.0,12.6,17.8,1.0,OLTREFERSINA
1686,Celtis australis,3.5,0.7,19.8,1.0,4.0,12.6,13.7,0.8,OLTREFERSINA
1685,Celtis australis,5.0,0.8,23.5,1.5,4.0,12.6,16.2,1.0,OLTREFERSINA
1684,Celtis australis,5.0,0.8,29.8,1.5,4.0,12.6,20.5,1.2,OLTREFERSINA
3357,Celtis australis,6.0,1.1,71.3,1.8,6.0,28.3,49.1,2.9,OLTREFERSINA
3356,Celtis australis,15.0,1.9,654.7,4.5,12.0,113.1,451.3,26.6,CENTRO STORICO PIEDICASTELLO
3354,Celtis australis,15.0,1.9,654.7,4.5,12.0,113.1,451.3,26.6,OLTREFERSINA
3347,Celtis australis,15.0,2.0,514.7,4.5,12.0,113.1,354.8,20.9,CENTRO STORICO PIEDICASTELLO
3346,Celtis australis,18.0,1.9,578.6,5.4,11.0,95.0,398.9,23.5,CENTRO STORICO PIEDICASTELLO
3345,Celtis australis,14.0,1.8,448.2,4.2,11.0,95.0,308.9,18.2,CENTRO STORICO PIEDICASTELLO
2467,Celtis australis,9.0,2.0,238.5,2.7,8.0,50.3,164.4,9.7,CENTRO STORICO PIEDICASTELLO
3327,Celtis australis,13.0,2.0,464.8,3.9,11.0,95.0,320.4,18.9,OLTREFERSINA
3302,Celtis australis,8.3,1.3,140.6,2.5,6.7,35.2,96.9,5.7,OLTREFERSINA
3303,Celtis australis,8.3,1.3,140.6,2.5,6.7,35.2,96.9,5.7,OLTREFERSINA
3304,Celtis australis,8.3,1.3,123.4,2.5,6.7,35.2,85.1,5.0,OLTREFERSINA
2472,Celtis australis,11.0,1.6,360.8,3.3,9.0,63.6,248.7,14.7,CENTRO STORICO PIEDICASTELLO
3326,Celtis australis,12.0,1.7,511.3,3.6,11.0,95.0,352.5,20.8,OLTREFERSINA
3325,Celtis australis,13.0,1.6,459.1,3.9,10.0,78.5,316.5,18.7,OLTREFERSINA
3324,Celtis australis,14.0,2.2,695.1,4.2,12.0,113.1,479.1,28.2,OLTREFERSINA
3323,Celtis australis,12.0,1.8,477.7,3.6,10.0,78.5,329.3,19.4,CENTRO STORICO PIEDICASTELLO
3322,Celtis australis,12.0,1.7,356.2,3.6,10.0,78.5,245.6,14.5,OLTREFERSINA
3321,Celtis australis,6.0,1.2,170.5,1.8,8.0,50.3,117.5,6.9,OLTREFERSINA
3320,Celtis australis,12.0,1.7,360.8,3.6,9.0,63.6,248.7,14.7,OLTREFERSINA
3319,Celtis australis,12.0,1.7,294.8,3.6,9.0,63.6,203.2,12.0,OLTREFERSINA
2475,Celtis australis,15.0,1.0,54.7,4.5,4.0,12.6,37.7,2.2,OLTREFERSINA
3318,Celtis australis,3.5,0.5,3.6,1.0,1.0,0.8,2.5,0.1,OLTREFERSINA
3317,Celtis australis,14.0,1.3,239.5,4.2,8.0,50.3,165.1,9.7,OLTREFERSINA
3316,Celtis australis,8.3,1.3,123.4,2.5,6.7,35.2,85.1,5.0,OLTREFERSINA
3315,Celtis australis,8.3,1.3,140.6,2.5,6.7,35.2,96.9,5.7,OLTREFERSINA
3314,Celtis australis,8.3,1.3,114.8,2.5,6.7,35.2,79.2,4.7,OLTREFERSINA
3313,Celtis australis,8.3,1.3,132.0,2.5,6.7,35.2,91.0,5.4,OLTREFERSINA
3312,Celtis australis,8.3,1.3,132.0,2.5,6.7,35.2,91.0,5.4,OLTREFERSINA
3311,Celtis australis,8.3,1.3,132.0,2.5,6.7,35.2,91.0,5.4,OLTREFERSINA
3310,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,OLTREFERSINA
3309,Celtis australis,8.3,1.3,140.6,2.5,6.7,35.2,96.9,5.7,OLTREFERSINA
3308,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,OLTREFERSINA
3307,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,OLTREFERSINA
3306,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,OLTREFERSINA
3305,Celtis australis,8.3,1.3,123.4,2.5,6.7,35.2,85.1,5.0,OLTREFERSINA
2466,Celtis australis,9.0,1.2,579.1,2.7,12.0,113.1,399.2,23.5,CENTRO STORICO PIEDICASTELLO
2465,Celtis australis,17.0,0.8,339.9,5.1,8.0,50.3,234.3,13.8,CENTRO STORICO PIEDICASTELLO
2464,Celtis australis,18.0,1.8,512.4,5.4,10.0,78.5,353.2,20.8,CENTRO STORICO PIEDICASTELLO
3328,Celtis australis,13.0,2.0,627.5,3.9,11.5,103.9,432.6,25.5,CENTRO STORICO PIEDICASTELLO
3344,Celtis australis,12.0,1.9,645.8,3.6,12.0,113.1,445.2,26.2,CENTRO STORICO PIEDICASTELLO
3343,Celtis australis,12.0,1.9,645.8,3.6,12.0,113.1,445.2,26.2,CENTRO STORICO PIEDICASTELLO
3290,Celtis australis,15.0,1.9,617.1,4.5,12.0,113.1,425.4,25.1,OLTREFERSINA
3291,Celtis australis,15.0,1.9,504.2,4.5,12.0,113.1,347.6,20.5,OLTREFERSINA
3292,Celtis australis,15.0,1.3,421.0,4.5,12.0,113.1,290.2,17.1,OLTREFERSINA
3293,Celtis australis,8.3,1.3,123.4,2.5,6.7,35.2,85.1,5.0,OLTREFERSINA
3294,Celtis australis,8.3,1.3,114.8,2.5,6.7,35.2,79.2,4.7,OLTREFERSINA
3295,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,OLTREFERSINA
3296,Celtis australis,8.3,1.3,114.8,2.5,6.7,35.2,79.2,4.7,OLTREFERSINA
3297,Celtis australis,8.3,1.3,114.8,2.5,6.7,35.2,79.2,4.7,OLTREFERSINA
3298,Celtis australis,8.3,1.3,132.0,2.5,6.7,35.2,91.0,5.4,OLTREFERSINA
3342,Celtis australis,12.0,2.0,654.8,3.6,12.0,113.1,451.4,26.6,CENTRO STORICO PIEDICASTELLO
3341,Celtis australis,12.0,1.9,497.3,3.6,12.0,113.1,342.8,20.2,CENTRO STORICO PIEDICASTELLO
3299,Celtis australis,8.3,1.3,114.8,2.5,6.7,35.2,79.2,4.7,OLTREFERSINA
3376,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,S.GIUSEPPE-S.CHIARA
3340,Celtis australis,12.0,1.8,564.4,3.6,11.0,95.0,389.1,22.9,CENTRO STORICO PIEDICASTELLO
3339,Celtis australis,12.0,2.0,563.4,3.6,12.5,122.7,388.4,22.9,CENTRO STORICO PIEDICASTELLO
3338,Celtis australis,12.0,1.9,534.5,3.6,12.0,113.1,368.4,21.7,CENTRO STORICO PIEDICASTELLO
3337,Celtis australis,12.0,1.9,508.1,3.6,11.5,103.9,350.3,20.6,CENTRO STORICO PIEDICASTELLO
3336,Celtis australis,19.0,1.8,566.7,5.7,11.5,103.9,390.6,23.0,CENTRO STORICO PIEDICASTELLO
3335,Celtis australis,13.0,1.8,504.9,3.9,11.5,103.9,348.0,20.5,CENTRO STORICO PIEDICASTELLO
2462,Celtis australis,15.0,0.8,431.4,4.5,9.0,63.6,297.4,17.5,CENTRO STORICO PIEDICASTELLO
2463,Celtis australis,9.0,0.8,591.6,2.7,12.0,113.1,407.8,24.0,CENTRO STORICO PIEDICASTELLO
3334,Celtis australis,15.0,1.8,509.3,4.5,11.0,95.0,351.1,20.7,CENTRO STORICO PIEDICASTELLO
3333,Celtis australis,13.0,1.9,648.8,3.9,12.0,113.1,447.2,26.4,CENTRO STORICO PIEDICASTELLO
3332,Celtis australis,13.0,2.0,531.9,3.9,12.5,122.7,366.7,21.6,CENTRO STORICO PIEDICASTELLO
3331,Celtis australis,6.0,1.2,80.1,1.8,6.0,28.3,55.2,3.3,CENTRO STORICO PIEDICASTELLO
3330,Celtis australis,11.5,1.4,454.3,3.4,10.5,86.6,313.2,18.5,CENTRO STORICO PIEDICASTELLO
3301,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,OLTREFERSINA
3329,Celtis australis,7.0,1.2,150.4,2.1,7.0,38.5,103.7,6.1,OLTREFERSINA
3300,Celtis australis,8.3,1.3,114.8,2.5,6.7,35.2,79.2,4.7,OLTREFERSINA
3377,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,S.GIUSEPPE-S.CHIARA
3371,Celtis australis,5.0,0.8,47.9,1.5,5.0,19.6,33.0,1.9,OLTREFERSINA
3379,Celtis australis,8.3,1.3,132.0,2.5,6.7,35.2,91.0,5.4,S.GIUSEPPE-S.CHIARA
2584,Celtis australis,14.0,2.0,660.8,4.2,12.0,113.1,455.5,26.9,OLTREFERSINA
2585,Celtis australis,12.5,1.8,423.4,3.8,10.0,78.5,291.9,17.2,S.GIUSEPPE-S.CHIARA
2603,Celtis australis,10.0,1.3,461.5,3.0,12.0,113.1,318.2,18.8,OLTREFERSINA
3397,Celtis australis,11.0,1.6,340.1,3.3,9.0,63.6,234.4,13.8,OLTREFERSINA
3398,Celtis australis,12.0,1.8,304.0,3.6,9.0,63.6,209.5,12.4,CENTRO STORICO PIEDICASTELLO
3399,Celtis australis,6.0,1.0,68.9,1.8,6.0,28.3,47.5,2.8,OLTREFERSINA
3400,Celtis australis,5.0,0.6,25.5,1.5,4.0,12.6,17.6,1.0,OLTREFERSINA
3285,Celtis australis,8.3,1.3,114.8,2.5,6.7,35.2,79.2,4.7,OLTREFERSINA
3280,Celtis australis,14.0,2.0,715.0,4.2,12.0,113.1,492.9,29.1,OLTREFERSINA
3278,Celtis australis,3.5,0.5,4.1,1.0,1.5,1.8,2.9,0.2,CENTRO STORICO PIEDICASTELLO
3277,Celtis australis,14.0,1.9,651.7,4.2,12.0,113.1,449.3,26.5,CENTRO STORICO PIEDICASTELLO
3401,Celtis australis,7.5,0.7,63.5,2.3,6.0,28.3,43.8,2.6,OLTREFERSINA
3393,Celtis australis,15.0,1.9,541.8,4.5,12.0,113.1,373.5,22.0,OLTREFERSINA
2717,Celtis australis,13.0,1.7,200.4,3.9,7.0,38.5,138.1,8.1,CENTRO STORICO PIEDICASTELLO
3403,Celtis australis,12.0,1.3,526.3,3.6,12.0,113.1,362.8,21.4,OLTREFERSINA
2723,Celtis australis,9.0,0.3,104.6,2.7,8.0,50.3,72.1,4.2,CENTRO STORICO PIEDICASTELLO
3279,Celtis australis,13.0,2.0,529.7,3.9,11.5,103.9,365.2,21.5,CENTRO STORICO PIEDICASTELLO
3281,Celtis australis,11.0,1.4,333.5,3.3,9.0,63.6,229.9,13.6,OLTREFERSINA
3282,Celtis australis,11.0,1.1,205.7,3.3,8.0,50.3,141.8,8.4,OLTREFERSINA
3283,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,OLTREFERSINA
3392,Celtis australis,13.0,1.6,473.1,3.9,11.0,95.0,326.2,19.2,OLTREFERSINA
3391,Celtis australis,12.5,1.6,474.6,3.8,11.0,95.0,327.2,19.3,OLTREFERSINA
3390,Celtis australis,11.0,1.6,442.4,3.3,10.0,78.5,304.9,18.0,OLTREFERSINA
3389,Celtis australis,10.0,1.2,297.9,3.0,9.0,63.6,205.4,12.1,OLTREFERSINA
3388,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,OLTREFERSINA
3387,Celtis australis,6.0,0.8,20.7,1.8,3.5,9.6,14.3,0.8,OLTREFERSINA
3386,Celtis australis,5.5,0.9,32.9,1.7,4.0,12.6,22.7,1.3,OLTREFERSINA
3385,Celtis australis,4.5,0.8,22.2,1.3,3.5,9.6,15.3,0.9,OLTREFERSINA
3384,Celtis australis,5.0,0.8,18.1,1.5,3.5,9.6,12.5,0.7,OLTREFERSINA
3383,Celtis australis,6.0,1.0,87.9,1.8,6.0,28.3,60.6,3.6,OLTREFERSINA
3382,Celtis australis,6.0,1.0,77.8,1.8,6.0,28.3,53.6,3.2,S.GIUSEPPE-S.CHIARA
3394,Celtis australis,11.0,1.4,232.7,3.3,8.0,50.3,160.4,9.5,OLTREFERSINA
2570,Celtis australis,10.0,1.3,240.6,3.0,8.0,50.3,165.8,9.8,OLTREFERSINA
2571,Celtis australis,8.0,1.5,402.8,2.4,10.0,78.5,277.7,16.4,OLTREFERSINA
3395,Celtis australis,10.0,1.2,89.8,3.0,6.0,28.3,61.9,3.6,OLTREFERSINA
3396,Celtis australis,9.0,1.0,59.2,2.7,5.0,19.6,40.8,2.4,OLTREFERSINA
3284,Celtis australis,8.3,1.3,114.8,2.5,6.7,35.2,79.2,4.7,OLTREFERSINA
2773,Celtis australis,20.0,1.3,61.3,6.0,3.0,7.1,42.2,2.5,OLTREFERSINA
3404,Celtis australis,14.0,1.4,421.9,4.2,11.0,95.0,290.9,17.1,OLTREFERSINA
3402,Celtis australis,7.5,0.8,84.6,2.3,6.0,28.3,58.3,3.4,OLTREFERSINA
3273,Celtis australis,14.0,2.1,541.5,4.2,12.0,113.1,373.3,22.0,OLTREFERSINA
3286,Celtis australis,15.0,1.9,579.5,4.5,12.0,113.1,399.4,23.5,OLTREFERSINA
3269,Celtis australis,14.0,1.9,663.9,4.2,12.5,122.7,457.6,27.0,CENTRO STORICO PIEDICASTELLO
3270,Celtis australis,14.0,2.2,680.4,4.2,12.5,122.7,469.0,27.6,CENTRO STORICO PIEDICASTELLO
3271,Celtis australis,13.0,2.1,607.4,3.9,11.0,95.0,418.7,24.7,OLTREFERSINA
3272,Celtis australis,8.3,1.3,132.0,2.5,6.7,35.2,91.0,5.4,CENTRO STORICO PIEDICASTELLO
2808,Celtis australis,8.3,1.3,123.4,2.5,6.7,35.2,85.1,5.0,CENTRO STORICO PIEDICASTELLO
3268,Celtis australis,15.0,1.9,763.7,4.5,13.0,132.7,526.4,31.0,CENTRO STORICO PIEDICASTELLO
3274,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,CENTRO STORICO PIEDICASTELLO
3275,Celtis australis,13.0,2.0,610.3,3.9,12.5,122.7,420.7,24.8,CENTRO STORICO PIEDICASTELLO
3276,Celtis australis,13.0,2.1,659.7,3.9,12.0,113.1,454.8,26.8,CENTRO STORICO PIEDICASTELLO
2809,Celtis australis,8.3,1.3,114.8,2.5,6.7,35.2,79.2,4.7,CENTRO STORICO PIEDICASTELLO
3380,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,S.GIUSEPPE-S.CHIARA
3381,Celtis australis,8.3,1.3,149.1,2.5,6.7,35.2,102.8,6.1,S.GIUSEPPE-S.CHIARA
2796,Celtis australis,9.0,1.2,221.0,2.7,8.0,50.3,152.4,9.0,CENTRO STORICO PIEDICASTELLO
3287,Celtis australis,15.0,1.9,541.8,4.5,12.0,113.1,373.5,22.0,OLTREFERSINA
3288,Celtis australis,15.0,1.9,617.1,4.5,12.0,113.1,425.4,25.1,OLTREFERSINA
3289,Celtis australis,15.0,1.9,654.7,4.5,12.0,113.1,451.3,26.6,OLTREFERSINA
3378,Celtis australis,8.3,1.3,123.4,2.5,6.7,35.2,85.1,5.0,S.GIUSEPPE-S.CHIARA
8467,Platanus x hispanica,6.0,4.1,32.9,1.8,4.0,12.6,22.7,1.0,CENTRO STORICO PIEDICASTELLO
8166,Platanus x hispanica,5.0,1.1,4.4,1.5,1.0,0.8,3.1,0.1,GARDOLO
9582,Platanus x hispanica,12.0,8.2,59.4,3.6,4.0,12.6,41.0,1.9,OLTREFERSINA
9578,Platanus x hispanica,12.0,11.8,283.3,3.6,8.0,50.3,195.3,9.0,OLTREFERSINA
8174,Platanus x hispanica,7.0,3.8,89.9,2.1,6.0,28.3,62.0,2.8,GARDOLO
8173,Platanus x hispanica,5.0,2.0,17.1,1.5,3.0,7.1,11.8,0.5,GARDOLO
8172,Platanus x hispanica,6.0,3.0,85.7,1.8,6.0,28.3,59.1,2.7,GARDOLO
8169,Platanus x hispanica,7.0,5.7,118.4,2.1,7.0,38.5,81.6,3.7,GARDOLO
8479,Platanus x hispanica,16.0,32.8,1165.7,4.8,18.0,254.5,803.6,36.9,CENTRO STORICO PIEDICASTELLO
8170,Platanus x hispanica,4.0,0.9,3.5,1.2,1.0,0.8,2.4,0.1,GARDOLO
8167,Platanus x hispanica,5.0,0.9,4.8,1.5,1.5,1.8,3.3,0.2,GARDOLO
8168,Platanus x hispanica,6.0,3.5,44.6,1.8,5.0,19.6,30.7,1.4,GARDOLO
8466,Platanus x hispanica,6.0,6.7,80.4,1.8,6.0,28.3,55.4,2.5,CENTRO STORICO PIEDICASTELLO
8171,Platanus x hispanica,4.0,0.9,3.7,1.2,1.0,0.8,2.5,0.1,GARDOLO
7898,Platanus x hispanica,8.0,3.5,197.4,2.4,8.0,50.3,136.1,6.3,GARDOLO
7892,Platanus x hispanica,8.0,3.5,197.4,2.4,8.0,50.3,136.1,6.3,GARDOLO
7887,Platanus x hispanica,8.0,3.2,139.5,2.4,7.0,38.5,96.2,4.4,GARDOLO
7899,Platanus x hispanica,4.0,1.1,4.1,1.2,1.0,0.8,2.8,0.1,OLTREFERSINA
7896,Platanus x hispanica,10.0,3.8,280.2,3.0,9.0,63.6,193.2,8.9,GARDOLO
8176,Platanus x hispanica,6.0,3.0,55.6,1.8,5.0,19.6,38.3,1.8,GARDOLO
8175,Platanus x hispanica,6.0,3.0,52.4,1.8,5.0,19.6,36.1,1.7,GARDOLO
7895,Platanus x hispanica,9.0,3.2,199.8,2.7,8.0,50.3,137.8,6.3,GARDOLO
8177,Platanus x hispanica,6.0,3.0,55.6,1.8,5.0,19.6,38.3,1.8,CENTRO STORICO PIEDICASTELLO
7886,Platanus x hispanica,7.0,2.7,82.7,2.1,6.0,28.3,57.0,2.6,GARDOLO
9585,Platanus x hispanica,19.0,20.5,736.8,5.7,12.0,113.1,507.9,23.3,OLTREFERSINA
7893,Platanus x hispanica,8.0,3.5,152.0,2.4,8.0,50.3,104.8,4.8,GARDOLO
7897,Platanus x hispanica,8.0,3.8,154.9,2.4,8.0,50.3,106.8,4.9,GARDOLO
7891,Platanus x hispanica,8.0,3.5,174.7,2.4,8.0,50.3,120.4,5.5,GARDOLO
7890,Platanus x hispanica,7.0,3.0,108.7,2.1,7.0,38.5,74.9,3.4,GARDOLO
7889,Platanus x hispanica,7.0,3.0,131.3,2.1,7.0,38.5,90.5,4.2,GARDOLO
7888,Platanus x hispanica,7.0,3.5,136.9,2.1,7.0,38.5,94.4,4.3,GARDOLO
7894,Platanus x hispanica,8.0,3.5,197.4,2.4,8.0,50.3,136.1,6.3,GARDOLO
7885,Platanus x hispanica,6.0,3.2,77.5,1.8,6.0,28.3,53.4,2.5,GARDOLO
7880,Platanus x hispanica,6.0,1.3,8.8,1.8,2.0,3.1,6.1,0.3,GARDOLO
7883,Platanus x hispanica,8.0,3.0,72.4,2.4,6.0,28.3,49.9,2.3,GARDOLO
9386,Platanus x hispanica,9.0,9.3,280.5,2.7,9.0,63.6,193.3,8.9,ARGENTARIO
9385,Platanus x hispanica,9.0,11.8,358.4,2.7,9.0,63.6,247.0,11.3,ARGENTARIO
9384,Platanus x hispanica,9.0,11.8,337.8,2.7,9.0,63.6,232.8,10.7,ARGENTARIO
7757,Platanus x hispanica,16.0,10.5,498.2,4.8,10.0,78.5,343.4,15.8,S.GIUSEPPE-S.CHIARA
7756,Platanus x hispanica,6.0,1.5,72.6,1.8,6.0,28.3,50.0,2.3,S.GIUSEPPE-S.CHIARA
7755,Platanus x hispanica,25.0,30.1,938.0,7.5,12.0,113.1,646.6,29.7,S.GIUSEPPE-S.CHIARA
7754,Platanus x hispanica,4.0,0.8,4.2,1.2,1.5,1.8,2.9,0.1,S.GIUSEPPE-S.CHIARA
7753,Platanus x hispanica,24.0,0.3,2609.2,7.2,25.0,490.9,1798.7,82.6,S.GIUSEPPE-S.CHIARA
7750,Platanus x hispanica,7.0,3.0,89.8,2.1,6.0,28.3,61.9,2.8,OLTREFERSINA
7749,Platanus x hispanica,8.0,3.0,105.2,2.4,7.0,38.5,72.5,3.3,OLTREFERSINA
9268,Platanus x hispanica,8.0,20.5,538.8,2.4,11.0,95.0,371.4,17.1,POVO
8217,Platanus x hispanica,7.0,6.0,120.0,2.1,7.0,38.5,82.7,3.8,GARDOLO
8225,Platanus x hispanica,19.0,36.5,1144.6,5.7,19.0,283.5,789.1,36.2,CENTRO STORICO PIEDICASTELLO
9387,Platanus x hispanica,9.0,11.8,358.4,2.7,9.0,63.6,247.0,11.3,ARGENTARIO
8226,Platanus x hispanica,17.0,36.5,1334.0,5.1,18.0,254.5,919.6,42.2,CENTRO STORICO PIEDICASTELLO
8228,Platanus x hispanica,16.0,15.7,752.8,4.8,15.0,176.7,518.9,23.8,CENTRO STORICO PIEDICASTELLO
8229,Platanus x hispanica,18.0,32.6,1156.3,5.4,17.0,227.0,797.1,36.6,CENTRO STORICO PIEDICASTELLO
