,day,min_temp,max_temp,avg_temp,year
1661,20.07.1997,12.0,30.0,21.0,1997
1662,21.07.1997,10.0,30.0,20.0,1997
1663,22.07.1997,11.0,29.0,20.0,1997
1664,23.07.1997,15.0,30.0,22.5,1997
1665,24.07.1997,18.0,27.0,22.5,1997
1666,25.07.1997,18.0,32.0,25.0,1997
1667,26.07.1997,18.0,33.0,25.5,1997
1668,27.07.1997,14.0,30.0,22.0,1997
1669,28.07.1997,15.0,31.0,23.0,1997
1670,29.07.1997,13.0,27.0,20.0,1997
1671,30.07.1997,12.0,31.0,21.5,1997
1672,31.07.1997,13.0,30.0,21.5,1997
1673,01.08.1997,15.0,26.0,20.5,1997
1674,02.08.1997,10.0,29.0,19.5,1997
1675,03.08.1997,13.0,30.0,21.5,1997
1676,04.08.1997,16.0,32.0,24.0,1997
1677,05.08.1997,18.0,32.0,25.0,1997
1678,06.08.1997,17.0,32.0,24.5,1997
1679,07.08.1997,19.0,27.0,23.0,1997
1680,08.08.1997,17.0,30.0,23.5,1997
1681,09.08.1997,15.0,35.0,25.0,1997
1682,10.08.1997,17.0,31.0,24.0,1997
1683,11.08.1997,17.0,29.0,23.0,1997
1684,12.08.1997,17.0,31.0,24.0,1997
1685,13.08.1997,18.0,31.0,24.5,1997
1686,14.08.1997,15.0,33.0,24.0,1997
1687,15.08.1997,17.0,33.0,25.0,1997
1688,16.08.1997,16.0,31.0,23.5,1997
1689,17.08.1997,17.0,20.0,18.5,1997
1690,18.08.1997,16.0,28.0,22.0,1997
1691,19.08.1997,15.0,29.0,22.0,1997
1692,20.08.1997,16.0,30.0,23.0,1997
1693,21.08.1997,14.0,28.0,21.0,1997
1694,22.08.1997,13.0,30.0,21.5,1997
1695,23.08.1997,14.0,30.0,22.0,1997
1696,24.08.1997,16.0,30.0,23.0,1997
1697,25.08.1997,15.0,31.0,23.0,1997
1698,26.08.1997,17.0,30.0,23.5,1997
1699,27.08.1997,18.0,30.0,24.0,1997
1700,28.08.1997,18.0,26.0,22.0,1997
1701,29.08.1997,13.0,28.0,20.5,1997
1702,30.08.1997,12.0,25.0,18.5,1997
1703,31.08.1997,10.0,32.0,21.0,1997
1704,01.09.1997,13.0,31.0,22.0,1997
1705,02.09.1997,17.0,32.0,24.5,1997
1706,03.09.1997,15.0,31.0,23.0,1997
1707,04.09.1997,14.0,31.0,22.5,1997
1708,05.09.1997,16.0,31.0,23.5,1997
1709,06.09.1997,16.0,31.0,23.5,1997
1710,07.09.1997,17.0,26.0,21.5,1997
1711,08.09.1997,15.0,30.0,22.5,1997
1712,09.09.1997,16.0,32.0,24.0,1997
1713,10.09.1997,14.0,33.0,23.5,1997
1714,11.09.1997,13.0,26.0,19.5,1997
1715,12.09.1997,16.0,28.0,22.0,1997
1716,13.09.1997,16.0,23.0,19.5,1997
1717,14.09.1997,12.0,28.0,20.0,1997
1718,15.09.1997,7.0,26.0,16.5,1997
1719,16.09.1997,8.0,27.0,17.5,1997
1720,17.09.1997,8.0,28.0,18.0,1997
1721,18.09.1997,10.0,29.0,19.5,1997
1722,19.09.1997,10.0,29.0,19.5,1997
1723,20.09.1997,10.0,26.0,18.0,1997
1724,21.09.1997,15.0,23.0,19.0,1997
1725,22.09.1997,11.0,26.0,18.5,1997
1726,23.09.1997,9.0,26.0,17.5,1997
1727,24.09.1997,10.0,28.0,19.0,1997
1728,25.09.1997,8.0,24.0,16.0,1997
1729,26.09.1997,8.0,21.0,14.5,1997
1730,27.09.1997,7.0,25.0,16.0,1997
1731,28.09.1997,6.0,23.0,14.5,1997
1732,29.09.1997,12.0,25.0,18.5,1997
1733,30.09.1997,9.0,25.0,17.0,1997
1734,01.10.1997,8.0,23.0,15.5,1997
1735,02.10.1997,11.0,26.0,18.5,1997
1736,03.10.1997,12.0,24.0,18.0,1997
1737,04.10.1997,9.0,22.0,15.5,1997
1738,05.10.1997,7.0,21.0,14.0,1997
1739,06.10.1997,12.0,21.0,16.5,1997
1740,07.10.1997,15.0,21.0,18.0,1997
1741,08.10.1997,16.0,24.0,20.0,1997
1742,09.10.1997,12.0,23.0,17.5,1997
1743,10.10.1997,15.0,21.0,18.0,1997
1744,11.10.1997,7.0,21.0,14.0,1997
1745,12.10.1997,8.0,19.0,13.5,1997
1746,13.10.1997,7.0,18.0,12.5,1997
1747,14.10.1997,6.0,15.0,10.5,1997
1748,15.10.1997,-1.0,14.0,6.5,1997
1749,16.10.1997,1.0,12.0,6.5,1997
1750,17.10.1997,0.0,15.0,7.5,1997
1751,18.10.1997,2.0,13.0,7.5,1997
1752,19.10.1997,2.0,12.0,7.0,1997
1753,20.10.1997,3.0,18.0,10.5,1997
1754,21.10.1997,9.0,17.0,13.0,1997
1755,22.10.1997,10.0,15.0,12.5,1997
1756,23.10.1997,9.0,15.0,12.0,1997
1757,24.10.1997,7.0,18.0,12.5,1997
1758,25.10.1997,-1.0,12.0,5.5,1997
1759,26.10.1997,-2.0,9.0,3.5,1997
1760,27.10.1997,0.0,12.0,6.0,1997
1761,28.10.1997,-4.0,8.0,2.0,1997
1762,29.10.1997,-5.0,4.0,-0.5,1997
1763,30.10.1997,-5.0,8.0,1.5,1997
1764,31.10.1997,1.0,11.0,6.0,1997
1765,01.11.1997,-2.0,9.0,3.5,1997
1766,02.11.1997,0.0,8.0,4.0,1997
1767,03.11.1997,0.0,9.0,4.5,1997
1768,04.11.1997,-2.0,12.0,5.0,1997
1769,05.11.1997,6.0,10.0,8.0,1997
1770,06.11.1997,7.0,10.0,8.5,1997
1771,07.11.1997,9.0,16.0,12.5,1997
1772,08.11.1997,7.0,14.0,10.5,1997
1773,09.11.1997,5.0,11.0,8.0,1997
1774,10.11.1997,5.0,11.0,8.0,1997
1775,11.11.1997,7.0,12.0,9.5,1997
1776,12.11.1997,5.0,8.0,6.5,1997
1777,13.11.1997,3.0,13.0,8.0,1997
1778,14.11.1997,-2.0,11.0,4.5,1997
1779,15.11.1997,-2.0,7.0,2.5,1997
1780,16.11.1997,-2.0,6.0,2.0,1997
1781,17.11.1997,-3.0,7.0,2.0,1997
1782,18.11.1997,-3.0,4.0,0.5,1997
1783,19.11.1997,-1.0,6.0,2.5,1997
1784,20.11.1997,-2.0,6.0,2.0,1997
1785,21.11.1997,-2.0,7.0,2.5,1997
1786,22.11.1997,-1.0,7.0,3.0,1997
1787,23.11.1997,1.0,8.0,4.5,1997
1788,24.11.1997,0.0,8.0,4.0,1997
1789,25.11.1997,3.0,7.0,5.0,1997
1790,26.11.1997,-1.0,9.0,4.0,1997
1791,27.11.1997,-1.0,8.0,3.5,1997
1792,28.11.1997,4.0,8.0,6.0,1997
1793,29.11.1997,5.0,8.0,6.5,1997
1794,30.11.1997,6.0,11.0,8.5,1997
1795,01.12.1997,2.0,13.0,7.5,1997
1796,02.12.1997,-1.0,7.0,3.0,1997
1797,03.12.1997,4.0,8.0,6.0,1997
1798,04.12.1997,-2.0,8.0,3.0,1997
1799,05.12.1997,-2.0,2.0,0.0,1997
1800,06.12.1997,-6.0,2.0,-2.0,1997
1801,07.12.1997,-7.0,0.0,-3.5,1997
1802,08.12.1997,-5.0,3.0,-1.0,1997
1803,09.12.1997,-4.0,3.0,-0.5,1997
1804,10.12.1997,-2.0,4.0,1.0,1997
1805,11.12.1997,-3.0,4.0,0.5,1997
1806,12.12.1997,-1.0,9.0,4.0,1997
1807,13.12.1997,-2.0,11.0,4.5,1997
1808,14.12.1997,-2.0,7.0,2.5,1997
1809,15.12.1997,-2.0,6.0,2.0,1997
1810,16.12.1997,-1.0,2.0,0.5,1997
1811,17.12.1997,-3.0,2.0,-0.5,1997
1812,18.12.1997,0.0,1.0,0.5,1997
1813,19.12.1997,0.0,4.0,2.0,1997
1814,20.12.1997,3.0,5.0,4.0,1997
1815,21.12.1997,3.0,8.0,5.5,1997
1816,22.12.1997,5.0,9.0,7.0,1997
1817,23.12.1997,4.0,8.0,6.0,1997
1818,24.12.1997,0.0,7.0,3.5,1997
1819,25.12.1997,1.0,4.0,2.5,1997
1820,26.12.1997,3.0,4.0,3.5,1997
1821,27.12.1997,0.0,8.0,4.0,1997
1822,28.12.1997,-1.0,4.0,1.5,1997
1823,29.12.1997,-2.0,4.0,1.0,1997
1824,30.12.1997,-4.0,3.0,-0.5,1997
1825,31.12.1997,-5.0,3.0,-1.0,1997
2901,01.01.2001,-4.0,1.0,-1.5,2001
2902,02.01.2001,-3.0,1.0,-1.0,2001
2903,03.01.2001,-4.0,3.0,-0.5,2001
2904,04.01.2001,0.0,2.0,1.0,2001
2905,05.01.2001,-2.0,4.0,1.0,2001
2906,06.01.2001,0.0,2.0,1.0,2001
2907,07.01.2001,1.0,3.0,2.0,2001
2908,08.01.2001,2.0,8.0,5.0,2001
2909,09.01.2001,2.0,8.0,5.0,2001
2910,10.01.2001,1.0,3.0,2.0,2001
2911,11.01.2001,2.0,5.0,3.5,2001
2912,12.01.2001,0.0,6.0,3.0,2001
2913,13.01.2001,0.0,6.0,3.0,2001
2914,14.01.2001,-4.0,4.0,0.0,2001
2915,15.01.2001,-7.0,0.0,-3.5,2001
2916,16.01.2001,-7.0,-2.0,-4.5,2001
2917,17.01.2001,-8.0,0.0,-4.0,2001
2918,18.01.2001,-2.0,2.0,0.0,2001
2919,19.01.2001,-3.0,4.0,0.5,2001
2920,20.01.2001,-1.0,3.0,1.0,2001
2921,21.01.2001,-4.0,2.0,-1.0,2001
2922,22.01.2001,-3.0,1.0,-1.0,2001
2923,23.01.2001,0.0,5.0,2.5,2001
2924,24.01.2001,1.0,3.0,2.0,2001
2925,25.01.2001,2.0,5.0,3.5,2001
2926,26.01.2001,1.0,6.0,3.5,2001
2927,27.01.2001,2.0,6.0,4.0,2001
2928,28.01.2001,-1.0,4.0,1.5,2001
2929,29.01.2001,-1.0,6.0,2.5,2001
2930,30.01.2001,4.0,9.0,6.5,2001
2931,31.01.2001,0.0,8.0,4.0,2001
2932,01.02.2001,-2.0,5.0,1.5,2001
2933,02.02.2001,-6.0,5.0,-0.5,2001
2934,03.02.2001,-6.0,3.0,-1.5,2001
2935,04.02.2001,-6.0,5.0,-0.5,2001
2936,05.02.2001,-2.0,7.0,2.5,2001
2937,06.02.2001,-1.0,7.0,3.0,2001
2938,07.02.2001,4.0,8.0,6.0,2001
2939,08.02.2001,3.0,9.0,6.0,2001
2940,09.02.2001,4.0,9.0,6.5,2001
2941,10.02.2001,3.0,11.0,7.0,2001
2942,11.02.2001,2.0,10.0,6.0,2001
2943,12.02.2001,-1.0,10.0,4.5,2001
2944,13.02.2001,0.0,13.0,6.5,2001
2945,14.02.2001,0.0,13.0,6.5,2001
2946,15.02.2001,-2.0,7.0,2.5,2001
2947,16.02.2001,-1.0,7.0,3.0,2001
2948,17.02.2001,-3.0,9.0,3.0,2001
2949,18.02.2001,1.0,14.0,7.5,2001
2950,19.02.2001,0.0,12.0,6.0,2001
2951,20.02.2001,0.0,14.0,7.0,2001
2952,21.02.2001,-2.0,11.0,4.5,2001
2953,22.02.2001,8.0,14.0,11.0,2001
2954,23.02.2001,0.0,13.0,6.5,2001
2955,24.02.2001,0.0,10.0,5.0,2001
2956,25.02.2001,-3.0,7.0,2.0,2001
2957,26.02.2001,-2.0,5.0,1.5,2001
2958,27.02.2001,-5.0,6.0,0.5,2001
2959,28.02.2001,-2.0,3.0,0.5,2001
2960,01.03.2001,-1.0,7.0,3.0,2001
2961,02.03.2001,-1.0,8.0,3.5,2001
2962,03.03.2001,0.0,3.0,1.5,2001
2963,04.03.2001,2.0,11.0,6.5,2001
2964,05.03.2001,6.0,17.0,11.5,2001
2965,06.03.2001,5.0,11.0,8.0,2001
2966,07.03.2001,5.0,10.0,7.5,2001
2967,08.03.2001,6.0,7.0,6.5,2001
2968,09.03.2001,4.0,7.0,5.5,2001
2969,10.03.2001,5.0,10.0,7.5,2001
2970,11.03.2001,6.0,16.0,11.0,2001
2971,12.03.2001,7.0,11.0,9.0,2001
2972,13.03.2001,6.0,16.0,11.0,2001
2973,14.03.2001,5.0,20.0,12.5,2001
2974,15.03.2001,1.0,17.0,9.0,2001
2975,16.03.2001,6.0,15.0,10.5,2001
2976,17.03.2001,7.0,11.0,9.0,2001
2977,18.03.2001,5.0,17.0,11.0,2001
2978,19.03.2001,9.0,18.0,13.5,2001
2979,20.03.2001,6.0,18.0,12.0,2001
2980,21.03.2001,6.0,14.0,10.0,2001
2981,22.03.2001,10.0,21.0,15.5,2001
2982,23.03.2001,7.0,21.0,14.0,2001
2983,24.03.2001,6.0,20.0,13.0,2001
2984,25.03.2001,7.0,19.0,13.0,2001
2985,26.03.2001,6.0,17.0,11.5,2001
2986,27.03.2001,8.0,21.0,14.5,2001
2987,28.03.2001,8.0,14.0,11.0,2001
2988,29.03.2001,7.0,12.0,9.5,2001
2989,30.03.2001,5.0,11.0,8.0,2001
2990,31.03.2001,6.0,22.0,14.0,2001
2991,01.04.2001,3.0,20.0,11.5,2001
2992,02.04.2001,4.0,22.0,13.0,2001
2993,03.04.2001,3.0,21.0,12.0,2001
2994,04.04.2001,8.0,17.0,12.5,2001
2995,05.04.2001,6.0,17.0,11.5,2001
2996,06.04.2001,4.0,19.0,11.5,2001
2997,07.04.2001,6.0,13.0,9.5,2001
2998,08.04.2001,5.0,18.0,11.5,2001
2999,09.04.2001,6.0,20.0,13.0,2001
3000,10.04.2001,2.0,19.0,10.5,2001
3001,11.04.2001,7.0,16.0,11.5,2001
3002,12.04.2001,8.0,22.0,15.0,2001
3003,13.04.2001,5.0,18.0,11.5,2001
3004,14.04.2001,2.0,13.0,7.5,2001
3005,15.04.2001,0.0,15.0,7.5,2001
3006,16.04.2001,7.0,14.0,10.5,2001
3007,17.04.2001,4.0,19.0,11.5,2001
3008,18.04.2001,1.0,15.0,8.0,2001
3009,19.04.2001,8.0,16.0,12.0,2001
3010,20.04.2001,4.0,9.0,6.5,2001
3011,21.04.2001,3.0,10.0,6.5,2001
3012,22.04.2001,4.0,19.0,11.5,2001
3013,23.04.2001,3.0,18.0,10.5,2001
3014,24.04.2001,2.0,22.0,12.0,2001
3015,25.04.2001,7.0,14.0,10.5,2001
3016,26.04.2001,9.0,24.0,16.5,2001
3017,27.04.2001,6.0,20.0,13.0,2001
3018,28.04.2001,5.0,24.0,14.5,2001
3019,29.04.2001,8.0,21.0,14.5,2001
3020,30.04.2001,6.0,21.0,13.5,2001
3021,01.05.2001,10.0,27.0,18.5,2001
3022,02.05.2001,9.0,28.0,18.5,2001
3023,03.05.2001,11.0,20.0,15.5,2001
3024,04.05.2001,10.0,22.0,16.0,2001
3025,05.05.2001,11.0,22.0,16.5,2001
3026,06.05.2001,11.0,23.0,17.0,2001
3027,07.05.2001,12.0,26.0,19.0,2001
3028,08.05.2001,11.0,29.0,20.0,2001
3029,09.05.2001,12.0,25.0,18.5,2001
3030,10.05.2001,11.0,27.0,19.0,2001
3031,11.05.2001,10.0,29.0,19.5,2001
3032,12.05.2001,9.0,29.0,19.0,2001
3033,13.05.2001,8.0,25.0,16.5,2001
3034,14.05.2001,15.0,24.0,19.5,2001
3035,15.05.2001,13.0,19.0,16.0,2001
3036,16.05.2001,13.0,24.0,18.5,2001
3037,17.05.2001,15.0,24.0,19.5,2001
3038,18.05.2001,15.0,25.0,20.0,2001
3039,19.05.2001,8.0,28.0,18.0,2001
3040,20.05.2001,7.0,26.0,16.5,2001
3041,21.05.2001,12.0,17.0,14.5,2001
3042,22.05.2001,12.0,26.0,19.0,2001
3043,23.05.2001,16.0,26.0,21.0,2001
3044,24.05.2001,15.0,28.0,21.5,2001
3045,25.05.2001,14.0,30.0,22.0,2001
3046,26.05.2001,13.0,31.0,22.0,2001
3047,27.05.2001,14.0,30.0,22.0,2001
3048,28.05.2001,17.0,33.0,25.0,2001
3049,29.05.2001,18.0,34.0,26.0,2001
3050,30.05.2001,17.0,34.0,25.5,2001
3051,31.05.2001,16.0,29.0,22.5,2001
3052,01.06.2001,14.0,27.0,20.5,2001
3053,02.06.2001,11.0,21.0,16.0,2001
3054,03.06.2001,9.0,17.0,13.0,2001
3055,04.06.2001,6.0,26.0,16.0,2001
3056,05.06.2001,9.0,25.0,17.0,2001
3057,06.06.2001,12.0,20.0,16.0,2001
3058,07.06.2001,9.0,27.0,18.0,2001
3059,08.06.2001,15.0,27.0,21.0,2001
3060,09.06.2001,16.0,23.0,19.5,2001
3061,10.06.2001,14.0,21.0,17.5,2001
3062,11.06.2001,10.0,24.0,17.0,2001
3063,12.06.2001,8.0,25.0,16.5,2001
3064,13.06.2001,9.0,27.0,18.0,2001
3065,14.06.2001,12.0,31.0,21.5,2001
3066,15.06.2001,12.0,29.0,20.5,2001
3067,16.06.2001,14.0,27.0,20.5,2001
3068,17.06.2001,13.0,25.0,19.0,2001
3069,18.06.2001,10.0,28.0,19.0,2001
3070,19.06.2001,13.0,28.0,20.5,2001
3071,20.06.2001,12.0,32.0,22.0,2001
3072,21.06.2001,9.0,30.0,19.5,2001
3073,22.06.2001,12.0,29.0,20.5,2001
3074,23.06.2001,13.0,32.0,22.5,2001
3075,24.06.2001,16.0,34.0,25.0,2001
3076,25.06.2001,15.0,34.0,24.5,2001
3077,26.06.2001,20.0,32.0,26.0,2001
3078,27.06.2001,16.0,32.0,24.0,2001
3079,28.06.2001,17.0,24.0,20.5,2001
3080,29.06.2001,17.0,32.0,24.5,2001
3081,30.06.2001,18.0,32.0,25.0,2001
3082,01.07.2001,17.0,32.0,24.5,2001
3083,02.07.2001,15.0,33.0,24.0,2001
3084,03.07.2001,15.0,30.0,22.5,2001
3085,04.07.2001,19.0,28.0,23.5,2001
3086,05.07.2001,19.0,30.0,24.5,2001
3087,06.07.2001,20.0,31.0,25.5,2001
3088,07.07.2001,17.0,31.0,24.0,2001
3089,08.07.2001,15.0,31.0,23.0,2001
3090,09.07.2001,18.0,30.0,24.0,2001
3091,10.07.2001,17.0,29.0,23.0,2001
3092,11.07.2001,15.0,30.0,22.5,2001
3093,12.07.2001,20.0,31.0,25.5,2001
3094,13.07.2001,19.0,29.0,24.0,2001
3095,14.07.2001,17.0,31.0,24.0,2001
3096,15.07.2001,18.0,31.0,24.5,2001
3097,16.07.2001,16.0,28.0,22.0,2001
3098,17.07.2001,17.0,29.0,23.0,2001
3099,18.07.2001,13.0,25.0,19.0,2001
3100,19.07.2001,16.0,28.0,22.0,2001
3101,20.07.2001,14.0,23.0,18.5,2001
3102,21.07.2001,13.0,32.0,22.5,2001
3103,22.07.2001,12.0,31.0,21.5,2001
3104,23.07.2001,13.0,32.0,22.5,2001
3105,24.07.2001,17.0,31.0,24.0,2001
3106,25.07.2001,16.0,32.0,24.0,2001
3107,26.07.2001,17.0,32.0,24.5,2001
3108,27.07.2001,17.0,31.0,24.0,2001
3109,28.07.2001,17.0,31.0,24.0,2001
3110,29.07.2001,20.0,33.0,26.5,2001
3111,30.07.2001,19.0,36.0,27.5,2001
3112,31.07.2001,18.0,34.0,26.0,2001
3113,01.08.2001,19.0,34.0,26.5,2001
3114,02.08.2001,17.0,34.0,25.5,2001
3115,03.08.2001,19.0,34.0,26.5,2001
3116,04.08.2001,18.0,31.0,24.5,2001
3117,05.08.2001,19.0,31.0,25.0,2001
3118,06.08.2001,18.0,28.0,23.0,2001
3119,07.08.2001,15.0,31.0,23.0,2001
3120,08.08.2001,17.0,28.0,22.5,2001
3121,09.08.2001,18.0,28.0,23.0,2001
3122,10.08.2001,18.0,23.0,20.5,2001
3123,11.08.2001,14.0,28.0,21.0,2001
3124,12.08.2001,10.0,28.0,19.0,2001
3125,13.08.2001,13.0,30.0,21.5,2001
3126,14.08.2001,14.0,32.0,23.0,2001
3127,15.08.2001,14.0,33.0,23.5,2001
3128,16.08.2001,16.0,33.0,24.5,2001
3129,17.08.2001,17.0,34.0,25.5,2001
3130,18.08.2001,17.0,23.0,20.0,2001
3131,19.08.2001,16.0,31.0,23.5,2001
3132,20.08.2001,16.0,24.0,20.0,2001
3133,21.08.2001,16.0,32.0,24.0,2001
3134,22.08.2001,14.0,32.0,23.0,2001
3135,23.08.2001,15.0,32.0,23.5,2001
3136,24.08.2001,17.0,32.0,24.5,2001
3137,25.08.2001,18.0,33.0,25.5,2001
3138,26.08.2001,18.0,34.0,26.0,2001
3139,27.08.2001,19.0,34.0,26.5,2001
3140,28.08.2001,18.0,34.0,26.0,2001
3141,29.08.2001,16.0,34.0,25.0,2001
3142,30.08.2001,18.0,27.0,22.5,2001
3143,31.08.2001,13.0,25.0,19.0,2001
3144,01.09.2001,12.0,20.0,16.0,2001
3145,02.09.2001,11.0,25.0,18.0,2001
3146,03.09.2001,10.0,26.0,18.0,2001
3147,04.09.2001,13.0,17.0,15.0,2001
3148,05.09.2001,13.0,26.0,19.5,2001
3149,06.09.2001,12.0,28.0,20.0,2001
3150,07.09.2001,9.0,25.0,17.0,2001
3151,08.09.2001,11.0,23.0,17.0,2001
3152,09.09.2001,12.0,25.0,18.5,2001
3153,10.09.2001,8.0,23.0,15.5,2001
3154,11.09.2001,7.0,24.0,15.5,2001
3155,12.09.2001,7.0,24.0,15.5,2001
3156,13.09.2001,5.0,23.0,14.0,2001
3157,14.09.2001,9.0,19.0,14.0,2001
3158,15.09.2001,7.0,25.0,16.0,2001
3159,16.09.2001,6.0,18.0,12.0,2001
3160,17.09.2001,4.0,21.0,12.5,2001
3161,18.09.2001,3.0,20.0,11.5,2001
3162,19.09.2001,7.0,16.0,11.5,2001
3163,20.09.2001,8.0,21.0,14.5,2001
3164,21.09.2001,9.0,23.0,16.0,2001
3165,22.09.2001,10.0,19.0,14.5,2001
3166,23.09.2001,13.0,15.0,14.0,2001
3167,24.09.2001,13.0,19.0,16.0,2001
3168,25.09.2001,12.0,18.0,15.0,2001
3169,26.09.2001,8.0,22.0,15.0,2001
3170,27.09.2001,7.0,22.0,14.5,2001
3171,28.09.2001,8.0,22.0,15.0,2001
3172,29.09.2001,8.0,20.0,14.0,2001
3173,30.09.2001,12.0,16.0,14.0,2001
3174,01.10.2001,13.0,22.0,17.5,2001
3175,02.10.2001,14.0,20.0,17.0,2001
3176,03.10.2001,12.0,22.0,17.0,2001
3177,04.10.2001,11.0,16.0,13.5,2001
3178,05.10.2001,10.0,20.0,15.0,2001
3179,06.10.2001,12.0,21.0,16.5,2001
3180,07.10.2001,15.0,18.0,16.5,2001
3181,08.10.2001,13.0,22.0,17.5,2001
3182,09.10.2001,9.0,22.0,15.5,2001
3183,10.10.2001,10.0,19.0,14.5,2001
3184,11.10.2001,10.0,17.0,13.5,2001
3185,12.10.2001,10.0,16.0,13.0,2001
3186,13.10.2001,10.0,15.0,12.5,2001
3187,14.10.2001,9.0,14.0,11.5,2001
3188,15.10.2001,9.0,16.0,12.5,2001
3189,16.10.2001,9.0,18.0,13.5,2001
3190,17.10.2001,8.0,19.0,13.5,2001
3191,18.10.2001,9.0,19.0,14.0,2001
3192,19.10.2001,9.0,19.0,14.0,2001
3193,20.10.2001,14.0,18.0,16.0,2001
3194,21.10.2001,11.0,18.0,14.5,2001
3195,22.10.2001,7.0,14.0,10.5,2001
3196,23.10.2001,7.0,15.0,11.0,2001
3197,24.10.2001,10.0,16.0,13.0,2001
3198,25.10.2001,7.0,15.0,11.0,2001
3199,26.10.2001,7.0,14.0,10.5,2001
3200,27.10.2001,9.0,16.0,12.5,2001
3201,28.10.2001,8.0,13.0,10.5,2001
3202,29.10.2001,6.0,13.0,9.5,2001
3203,30.10.2001,5.0,15.0,10.0,2001
3204,31.10.2001,5.0,14.0,9.5,2001
3205,01.11.2001,7.0,17.0,12.0,2001
3206,02.11.2001,1.0,11.0,6.0,2001
3207,03.11.2001,-1.0,6.0,2.5,2001
3208,04.11.2001,-1.0,7.0,3.0,2001
3209,05.11.2001,3.0,12.0,7.5,2001
3210,06.11.2001,3.0,10.0,6.5,2001
3211,07.11.2001,2.0,11.0,6.5,2001
3212,08.11.2001,7.0,10.0,8.5,2001
3213,09.11.2001,5.0,9.0,7.0,2001
3214,10.11.2001,2.0,9.0,5.5,2001
3215,11.11.2001,5.0,9.0,7.0,2001
3216,12.11.2001,5.0,11.0,8.0,2001
3217,13.11.2001,8.0,15.0,11.5,2001
3218,14.11.2001,3.0,12.0,7.5,2001
3219,15.11.2001,-2.0,6.0,2.0,2001
3220,16.11.2001,-2.0,7.0,2.5,2001
3221,17.11.2001,-5.0,3.0,-1.0,2001
3222,18.11.2001,-3.0,3.0,0.0,2001
3223,19.11.2001,-2.0,8.0,3.0,2001
3224,20.11.2001,-5.0,4.0,-0.5,2001
3225,21.11.2001,-6.0,1.0,-2.5,2001
3226,22.11.2001,-5.0,3.0,-1.0,2001
3227,23.11.2001,1.0,7.0,4.0,2001
3228,24.11.2001,-5.0,5.0,0.0,2001
3229,25.11.2001,-6.0,1.0,-2.5,2001
3230,26.11.2001,-4.0,4.0,0.0,2001
3231,27.11.2001,-1.0,3.0,1.0,2001
3232,28.11.2001,1.0,4.0,2.5,2001
3233,29.11.2001,0.0,8.0,4.0,2001
3234,30.11.2001,-2.0,3.0,0.5,2001
3235,01.12.2001,0.0,8.0,4.0,2001
3236,02.12.2001,4.0,8.0,6.0,2001
3237,03.12.2001,2.0,10.0,6.0,2001
3238,04.12.2001,2.0,8.0,5.0,2001
3239,05.12.2001,1.0,8.0,4.5,2001
3240,06.12.2001,-1.0,13.0,6.0,2001
3241,07.12.2001,3.0,11.0,7.0,2001
3242,08.12.2001,-4.0,8.0,2.0,2001
3243,09.12.2001,-6.0,0.0,-3.0,2001
3244,10.12.2001,-5.0,0.0,-2.5,2001
3245,11.12.2001,-5.0,1.0,-2.0,2001
3246,12.12.2001,-7.0,0.0,-3.5,2001
3247,13.12.2001,-8.0,6.0,-1.0,2001
3248,14.12.2001,-6.0,0.0,-3.0,2001
3249,15.12.2001,-7.0,2.0,-2.5,2001
3250,16.12.2001,-10.0,-2.0,-6.0,2001
3251,17.12.2001,-11.0,-3.0,-7.0,2001
3252,18.12.2001,-10.0,-2.0,-6.0,2001
3253,19.12.2001,-10.0,-3.0,-6.5,2001
3254,20.12.2001,-10.0,1.0,-4.5,2001
3255,21.12.2001,-6.0,1.0,-2.5,2001
3256,22.12.2001,-8.0,1.0,-3.5,2001
3257,23.12.2001,-8.0,5.0,-1.5,2001
3258,24.12.2001,-7.0,-1.0,-4.0,2001
3259,25.12.2001,-9.0,-2.0,-5.5,2001
3260,26.12.2001,-5.0,2.0,-1.5,2001
3261,27.12.2001,-7.0,5.0,-1.0,2001
3262,28.12.2001,-8.0,2.0,-3.0,2001
3263,29.12.2001,-10.0,-1.0,-5.5,2001
3264,30.12.2001,-2.0,10.0,4.0,2001
3265,31.12.2001,-1.0,6.0,2.5,2001
4362,01.01.2005,-2.0,2.4,0.2,2005
4363,02.01.2005,-1.5,4.1,1.3,2005
4364,03.01.2005,-0.4,9.2,4.4,2005
4365,04.01.2005,-1.4,7.8,3.2,2005
4366,05.01.2005,-2.4,5.4,1.5,2005
4367,06.01.2005,-4.4,9.3,2.45,2005
4368,07.01.2005,-2.0,7.0,2.5,2005
4369,08.01.2005,-3.2,2.8,-0.2,2005
4370,09.01.2005,-3.3,2.4,-0.45,2005
4371,10.01.2005,-1.8,3.8,1.0,2005
4372,11.01.2005,-4.0,3.2,-0.4,2005
4373,12.01.2005,-3.0,3.3,0.15,2005
4374,13.01.2005,-2.3,5.4,1.55,2005
4375,14.01.2005,-5.0,1.4,-1.8,2005
4376,15.01.2005,-5.8,0.4,-2.7,2005
4377,16.01.2005,-6.0,0.4,-2.8,2005
4378,17.01.2005,-5.4,0.8,-2.3,2005
4379,18.01.2005,-6.3,0.4,-2.95,2005
4380,19.01.2005,-0.4,10.0,4.8,2005
4381,20.01.2005,-3.6,5.6,1.0,2005
4382,21.01.2005,-4.4,11.0,3.3,2005
